timestamp,plataforma,ms_reproducido,conn_country,ip_addr,cancion,artista,album,spotify_track_uri,episodio,podcast,spotify_episode_uri,motivo_inicio,motivo_fin,modo_aleatorio,saltada,offline,offline_timestamp,incognito_mode,fecha,anio,mes,dia,hora,dia_semana,minutos,tipo
2018-03-14 16:49:53+00:00,Windows 7 (6.1.7601; x86; SP1; S),237870,AR,181.21.157.24,Scherben,Ellende,Todbringer,spotify:track:5Q2sOVyMoBofvMk9zLQrch,,,,trackerror,endplay,False,False,False,,False,2018-03-14,2018,3,14,16,Wednesday,3.96,cancion
2018-03-14 17:03:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),313133,AR,181.21.157.24,Versprochen...,Ellende,Todbringer,spotify:track:2gMAZEiJVP0fx2jdMI0Rsy,,,,clickrow,trackdone,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,5.22,cancion
2018-03-14 17:03:58+00:00,Windows 7 (6.1.7601; x86; SP1; S),15296,AR,181.21.157.24,Verachtung,Ellende,Todbringer,spotify:track:0Cf92LOS2fdw4e0VMYqWWP,,,,trackdone,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,0.25,cancion
2018-03-14 17:11:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),447760,AR,181.21.157.24,Am Ende Stirbst Du Allein,Ellende,Todbringer,spotify:track:1UN0o9tOlnrZwSqjSX3O1Z,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,7.46,cancion
2018-03-14 17:25:37+00:00,Windows 7 (6.1.7601; x86; SP1; S),850402,AR,181.21.157.24,Berge,Ellende,Ellende,spotify:track:4Ih0yXEO41lQVp53F2wijv,,,,clickrow,trackdone,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,14.17,cancion
2018-03-14 17:32:20+00:00,Windows 7 (6.1.7601; x86; SP1; S),264173,AR,181.21.164.227,Aus Der Ferne Teil I,Ellende,Ellende,spotify:track:3UuyrZboOlG6U3E7X5Egbu,,,,trackdone,trackdone,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,4.4,cancion
2018-03-14 17:34:17+00:00,Windows 7 (6.1.7601; x86; SP1; S),84293,AR,181.21.164.250,Am Sterbebett Der Zeit,Ellende,Todbringer,spotify:track:3zuKhppUs3mVnhjSWdqNhq,,,,trackdone,trackdone,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,1.4,cancion
2018-03-14 17:41:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),417399,AR,181.21.164.250,Ballade Auf Den Tod,Ellende,Todbringer,spotify:track:6IxPhy8aOFmABuTQDmNXuh,,,,trackdone,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,6.96,cancion
2018-03-14 17:45:25+00:00,Windows 7 (6.1.7601; x86; SP1; S),207900,AR,181.21.164.250,Aus Der Ferne Teil I,Ellende,Ellende,spotify:track:3UuyrZboOlG6U3E7X5Egbu,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,3.46,cancion
2018-03-14 17:45:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),2150,AR,181.21.164.250,Wind,Ellende,Ellende,spotify:track:2odZ53hfxTTiZXrIEBKTBD,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,0.04,cancion
2018-03-14 17:49:14+00:00,Windows 7 (6.1.7601; x86; SP1; S),147230,AR,181.21.164.250,Berge,Ellende,Ellende,spotify:track:4Ih0yXEO41lQVp53F2wijv,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,2.45,cancion
2018-03-14 17:52:46+00:00,Windows 7 (6.1.7601; x86; SP1; S),211280,AR,181.21.164.250,Heart Of A Lion,Halford,Live Insurrection,spotify:track:5Qm9WS0TjBqjwYnUIlhaJR,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,3.52,cancion
2018-03-14 17:53:14+00:00,Windows 7 (6.1.7601; x86; SP1; S),26090,AR,181.21.164.250,Metal Ripper,Sabaton,Coat Of Arms,spotify:track:5x5xI2YuQ8hEQCE7GBseRq,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,0.43,cancion
2018-03-14 17:56:58+00:00,Windows 7 (6.1.7601; x86; SP1; S),224210,AR,181.21.164.250,Speeder,Sabaton,Metalizer,spotify:track:4UG0iykFyEFxGuIMJsCXFZ,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,3.74,cancion
2018-03-14 17:59:41+00:00,Windows 7 (6.1.7601; x86; SP1; S),140050,AR,181.21.164.250,Masters Of The World,Sabaton,Metalizer,spotify:track:35ryrnryBqhXQ7Y3Xzatdy,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,17,Wednesday,2.33,cancion
2018-03-14 18:03:54+00:00,Windows 7 (6.1.7601; x86; SP1; S),254118,AR,181.21.164.250,Visions in My Head,Obituary,Inked in Blood (Deluxe Version),spotify:track:1JvMOOYZjXLQCZ5p5b0JJD,,,,clickrow,trackdone,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,4.24,cancion
2018-03-14 18:04:23+00:00,Windows 7 (6.1.7601; x86; SP1; S),27031,AR,181.21.164.250,Slowly We Rot,Obituary,Slowly We Rot (Reissue),spotify:track:5F6ZrWLngDICyjazxM1gNq,,,,trackdone,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.45,cancion
2018-03-14 18:05:10+00:00,Windows 7 (6.1.7601; x86; SP1; S),46150,AR,181.21.164.250,An Eternity of Lies,Paradise Lost,The Plague Within,spotify:track:6cc3fMggY545XePCRC0UiB,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.77,cancion
2018-03-14 18:05:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),31920,AR,181.21.164.250,Say Just Words,Paradise Lost,One Second,spotify:track:1yrquRdZk965GKv2kDHGpL,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.53,cancion
2018-03-14 18:05:47+00:00,Windows 7 (6.1.7601; x86; SP1; S),2800,AR,181.21.164.250,Scarborough Fair,My Dying Bride,Meisterwerk III,spotify:track:3Y6oF1wOUC3FmOtyfVxsXc,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.05,cancion
2018-03-14 18:05:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),6720,AR,181.21.164.250,For My Fallen Angel,My Dying Bride,Like Gods Of The Sun,spotify:track:5oVSFQUi1hBYYRiNeOwfWy,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.11,cancion
2018-03-14 18:07:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),69300,AR,181.21.164.250,The Cry of Mankind,My Dying Bride,The Angel & The Dark River,spotify:track:11Q5n9PmpRQbbblwHygugt,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,1.16,cancion
2018-03-14 18:10:45+00:00,Windows 7 (6.1.7601; x86; SP1; S),217720,AR,181.21.164.250,All Alone,Saturnus,Veronica Decides to Die,spotify:track:52ADjbnO2yizl9ke12CKov,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,3.63,cancion
2018-03-14 18:16:47+00:00,Windows 7 (6.1.7601; x86; SP1; S),361050,AR,181.21.164.250,Christ Goodbye,Saturnus,Paradise Belongs To You,spotify:track:46Sb2PT09iFk7z9sgE5BgO,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,6.02,cancion
2018-03-14 18:20:23+00:00,Windows 7 (6.1.7601; x86; SP1; S),215460,AR,181.21.164.250,Autumnal Embrace,Skyforest,Unity,spotify:track:27tH2oSSRV97j8DSkQwmKh,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,3.59,cancion
2018-03-14 18:21:04+00:00,Windows 7 (6.1.7601; x86; SP1; S),39530,AR,181.21.164.250,Cosmic Drifter,Skyforest,Unity,spotify:track:5Vyn2FjLZ86QHfwN8zmHWl,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.66,cancion
2018-03-14 18:21:45+00:00,Windows 7 (6.1.7601; x86; SP1; S),40320,AR,181.21.164.250,Reminiscence,Skyforest,Unity,spotify:track:4Q9PKmoSEQZkyyu8ZSfiWJ,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.67,cancion
2018-03-14 18:36:31+00:00,Windows 7 (6.1.7601; x86; SP1; S),886381,AR,181.21.164.250,Spirit of the North,Eldamar,The Force of the Ancient Land,spotify:track:4AMCDB0S3wGZIHO4c8Z3lY,,,,clickrow,trackdone,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,14.77,cancion
2018-03-14 18:41:31+00:00,Windows 7 (6.1.7601; x86; SP1; S),298698,AR,181.21.164.250,Return of Darkness,Eldamar,A Dark Forgotten Past,spotify:track:1UrbkvITJv2e2EuOq17xcN,,,,trackdone,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,4.98,cancion
2018-03-14 18:42:24+00:00,Windows 7 (6.1.7601; x86; SP1; S),52570,AR,181.21.164.250,Alive - Chris Lord-Alge Mix,P.O.D.,Satellite,spotify:track:1X4Ntw6Lbaa1ACgilCqMpr,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.88,cancion
2018-03-14 18:43:38+00:00,Windows 7 (6.1.7601; x86; SP1; S),73790,AR,181.21.164.250,Bad Karma,Axel Thesleff,Bad Karma,spotify:track:5ZVujHtwnsqFJvLnqRSdch,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,1.23,cancion
2018-03-14 18:43:42+00:00,Windows 7 (6.1.7601; x86; SP1; S),2890,AR,181.21.164.250,Bad Karma (Radio Edit),Axel Thesleff,Bad Karma (Radio Edit),spotify:track:7jzqNM05a0watKpcN0kqyk,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.05,cancion
2018-03-14 18:43:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),5040,AR,181.21.164.250,I,Axel Thesleff,The Hollow Men,spotify:track:63tlZzersJQ4qqMuFtsnXl,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.08,cancion
2018-03-14 18:44:00+00:00,Windows 7 (6.1.7601; x86; SP1; S),8670,AR,181.21.164.250,You Said,Axel Thesleff,You Said,spotify:track:3wXx1BJYomY0qyWzek8yv5,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.14,cancion
2018-03-14 18:44:06+00:00,Windows 7 (6.1.7601; x86; SP1; S),5030,AR,181.21.164.250,Red Sun,Axel Thesleff,Red Sun,spotify:track:02UCSfDqzFyVXqnNfuD8RV,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.08,cancion
2018-03-14 18:44:12+00:00,Windows 7 (6.1.7601; x86; SP1; S),4790,AR,181.21.164.250,Free,Axel Thesleff,Free,spotify:track:3fCxwAj22ruWHzMFL2Li5X,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.08,cancion
2018-03-14 18:44:36+00:00,Windows 7 (6.1.7601; x86; SP1; S),23580,AR,181.21.164.250,Harmony - Axel Thesleff Remix,CloZee,Harmony Remixes,spotify:track:2qNtbvaAjEsbI4R9eRSduX,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.39,cancion
2018-03-14 18:47:15+00:00,Windows 7 (6.1.7601; x86; SP1; S),156360,AR,181.21.164.250,II,Axel Thesleff,The Hollow Men,spotify:track:0Efnrmply5DVy1JC85sZEw,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,2.61,cancion
2018-03-14 18:47:40+00:00,Windows 7 (6.1.7601; x86; SP1; S),24200,AR,181.21.164.250,Fighter,Axel Thesleff,Fighter,spotify:track:2PbTLTrLDebzRG9Dcrz3OA,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.4,cancion
2018-03-14 18:49:02+00:00,Windows 7 (6.1.7601; x86; SP1; S),81960,AR,181.21.164.250,Need You,Axel Thesleff,Need You,spotify:track:6YUOv9Zd6CWMuSmFJLWD1U,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,1.37,cancion
2018-03-14 18:49:29+00:00,Windows 7 (6.1.7601; x86; SP1; S),24560,AR,181.21.164.250,Drugs,OBESØN,Beyond A Billion Stars,spotify:track:72xIujC3tU6EVP1aUNyBnH,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.41,cancion
2018-03-14 18:50:31+00:00,Windows 7 (6.1.7601; x86; SP1; S),61540,AR,181.21.164.250,Mon Amour,OBESØN,Mon Amour,spotify:track:1JhrqtifBd06mCQ3F6wW4b,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,1.03,cancion
2018-03-14 18:50:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),18230,AR,181.21.164.250,Abyss,Skuls,Lost Knowledge,spotify:track:16RqWvwQH2rhSeC63GTiQc,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.3,cancion
2018-03-14 18:53:21+00:00,Windows 7 (6.1.7601; x86; SP1; S),150600,AR,181.21.164.250,1501,Skuls,Terminal,spotify:track:0AVYkdEl7P6yhmKwxiRB6S,,,,clickrow,trackdone,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,2.51,cancion
2018-03-14 18:54:08+00:00,Windows 7 (6.1.7601; x86; SP1; S),15382,AR,181.21.164.250,Knuckles,Skuls,Transient,spotify:track:13KbjrNWRggR4SSP8dZirJ,,,,trackdone,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.26,cancion
2018-03-14 18:55:41+00:00,Windows 7 (6.1.7601; x86; SP1; S),92030,AR,181.21.164.250,Where Are Ü Now (with Justin Bieber),Jack Ü,Skrillex and Diplo present Jack Ü,spotify:track:66hayvUbTotekKU3H4ta1f,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,1.53,cancion
2018-03-14 18:56:00+00:00,Windows 7 (6.1.7601; x86; SP1; S),16870,AR,181.21.164.250,Holla Out (feat. Snails & Taranchyla),Jack Ü,Skrillex and Diplo present Jack Ü,spotify:track:3LDKrOek8eqZA52IeauhrW,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.28,cancion
2018-03-14 18:56:06+00:00,Windows 7 (6.1.7601; x86; SP1; S),6500,AR,181.21.164.250,Saint Laurent,DJ Sliink,Saint Laurent,spotify:track:2AHnUkgAkoOFnkvwRIezrK,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.11,cancion
2018-03-14 18:56:18+00:00,Windows 7 (6.1.7601; x86; SP1; S),11610,AR,181.21.164.250,Waiting,RL Grime,Waiting,spotify:track:56gJHV1MkyHIS4eDFbzoVa,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.19,cancion
2018-03-14 18:59:27+00:00,Windows 7 (6.1.7601; x86; SP1; S),187280,AR,181.21.164.250,Stranger (with KillaGraham and Sam Dew) - Skrillex Remix with Tennyson & White Sea,Skrillex,Stranger (Skrillex Remix with Tennyson & White Sea),spotify:track:4EBqxBv4U2qro1UoBXtGhG,,,,clickrow,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,3.12,cancion
2018-03-14 18:59:47+00:00,Windows 7 (6.1.7601; x86; SP1; S),19560,AR,181.21.164.250,I Don't Know,Ozzy Osbourne,Blizzard of Ozz (Expanded Edition),spotify:track:1cDu1ZVtBExJYohWBellWs,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,18,Wednesday,0.33,cancion
2018-03-14 19:00:04+00:00,Windows 7 (6.1.7601; x86; SP1; S),14180,AR,181.21.164.250,Diary of a Madman,Ozzy Osbourne,Diary Of A Madman,spotify:track:6joOV9D7y7TzWQprwrInUh,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,19,Wednesday,0.24,cancion
2018-03-14 19:00:11+00:00,Windows 7 (6.1.7601; x86; SP1; S),6250,AR,181.21.164.250,So Tired,Ozzy Osbourne,Bark At The Moon (Expanded Edition),spotify:track:3kZUWSoGjfRa3AZ1Kqzjen,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,19,Wednesday,0.1,cancion
2018-03-14 19:00:33+00:00,Windows 7 (6.1.7601; x86; SP1; S),20980,AR,181.21.164.250,Waiting for Darkness,Ozzy Osbourne,Bark At The Moon (Expanded Edition),spotify:track:7hj7j4Ym5NZxiEgSwzTSBY,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,19,Wednesday,0.35,cancion
2018-03-14 23:43:30+00:00,Windows 7 (6.1.7601; x86; SP1; S),384440,AR,181.21.203.23,Fire in the Sky,Ozzy Osbourne,No Rest for the Wicked (Expanded Edition),spotify:track:7AXzSuKUDa2bjN0zOoUAWU,,,,appload,trackdone,False,False,False,,False,2018-03-14,2018,3,14,23,Wednesday,6.41,cancion
2018-03-14 23:45:56+00:00,Windows 7 (6.1.7601; x86; SP1; S),144390,AR,181.21.203.23,Tattooed Dancer,Ozzy Osbourne,No Rest for the Wicked (Expanded Edition),spotify:track:6Vh9CvPNzmRgGZlNs4hetf,,,,trackdone,endplay,False,False,False,,False,2018-03-14,2018,3,14,23,Wednesday,2.41,cancion
2018-03-14 23:50:43+00:00,Windows 7 (6.1.7601; x86; SP1; S),286880,AR,181.21.203.23,Hero,Ozzy Osbourne,No Rest for the Wicked (Expanded Edition),spotify:track:0i5RKi0QVPk9xG7ER4J1nm,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,23,Wednesday,4.78,cancion
2018-03-14 23:55:20+00:00,Windows 7 (6.1.7601; x86; SP1; S),257137,AR,181.21.203.23,The Liar,Ozzy Osbourne,No Rest for the Wicked (Expanded Edition),spotify:track:4wbqpNDnbtCHRdP3x5SSV5,,,,appload,endplay,False,False,False,,False,2018-03-14,2018,3,14,23,Wednesday,4.29,cancion
2018-03-15 01:03:15+00:00,Windows 7 (6.1.7601; x86; SP1; S),138410,AR,181.21.203.23,Devil's Daughter (Holy War),Ozzy Osbourne,No Rest for the Wicked (Expanded Edition),spotify:track:0pieqCWDpThDCd7gSkzx9w,,,,appload,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,2.31,cancion
2018-03-15 01:07:08+00:00,Windows 7 (6.1.7601; x86; SP1; S),232600,AR,181.21.203.23,Heart Of A Lion,Halford,Live Insurrection,spotify:track:5Qm9WS0TjBqjwYnUIlhaJR,,,,clickrow,trackdone,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,3.88,cancion
2018-03-15 01:07:17+00:00,Windows 7 (6.1.7601; x86; SP1; S),7770,AR,181.21.203.23,Locked And Loaded,Halford,Resurrection,spotify:track:0Ry2OZVF8SW1kBZcYjOS3P,,,,trackdone,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.13,cancion
2018-03-15 01:10:49+00:00,Windows 7 (6.1.7601; x86; SP1; S),212090,AR,181.21.203.23,Still D.R.E.,Dr. Dre,2001,spotify:track:6ltPEsP4edATzvinHOzvk2,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,3.53,cancion
2018-03-15 01:11:38+00:00,Windows 7 (6.1.7601; x86; SP1; S),48520,AR,181.21.203.23,Forgot About Dre,Dr. Dre,2001,spotify:track:0Zh5U48tZNeAzzLTV1CVBE,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.81,cancion
2018-03-15 01:15:25+00:00,Windows 7 (6.1.7601; x86; SP1; S),226986,AR,181.21.203.23,Ready or Not,Fugees,Blunted On Reality/The Score,spotify:track:6OtlkByM64FzhICejC8TaY,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,3.78,cancion
2018-03-15 01:17:22+00:00,Windows 7 (6.1.7601; x86; SP1; S),94170,AR,181.21.203.23,Hard Knock Life (Ghetto Anthem),JAY-Z,"Def Jam 25, Vol. 25 - Classics",spotify:track:5IVCuswUfdYjl2eQ2FHqUd,,,,trackerror,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,1.57,cancion
2018-03-15 01:20:51+00:00,Windows 7 (6.1.7601; x86; SP1; S),207850,AR,181.21.203.23,Regulate,Warren G,Regulate… G Funk Era,spotify:track:68pWLkspLFIfIPPtzyTkQy,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,3.46,cancion
2018-03-15 01:21:02+00:00,Windows 7 (6.1.7601; x86; SP1; S),10820,AR,181.21.203.23,It Was A Good Day,Ice Cube,The Predator,spotify:track:4nOGwuxFp5LIFe2Nj476xH,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.18,cancion
2018-03-15 01:21:16+00:00,Windows 7 (6.1.7601; x86; SP1; S),12870,AR,181.21.203.23,"Shook Ones, Pt. II",Mobb Deep,The Infamous,spotify:track:33ZXjLCpiINn8eQIDYEPTD,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.21,cancion
2018-03-15 01:21:55+00:00,Windows 7 (6.1.7601; x86; SP1; S),39900,AR,181.21.203.23,The Next Episode,Dr. Dre,2001,spotify:track:20LxTsa6936zOlzTWqoPVt,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.66,cancion
2018-03-15 01:22:44+00:00,Windows 7 (6.1.7601; x86; SP1; S),48040,AR,181.21.203.23,Gin And Juice (feat. Dat Nigga Daz),Snoop Dogg,Doggystyle,spotify:track:0WKYRFtH6KKbaNWjsxqm70,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.8,cancion
2018-03-15 01:23:10+00:00,Windows 7 (6.1.7601; x86; SP1; S),24950,AR,181.21.203.23,Jump Around,House Of Pain,House of Pain (Fine Malt Lyrics),spotify:track:3TZwjdclvWt7iPJUnMpgcs,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.42,cancion
2018-03-15 01:26:07+00:00,Windows 7 (6.1.7601; x86; SP1; S),177400,AR,181.21.203.23,I,Axel Thesleff,The Hollow Men,spotify:track:63tlZzersJQ4qqMuFtsnXl,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,2.96,cancion
2018-03-15 01:27:14+00:00,Windows 7 (6.1.7601; x86; SP1; S),65720,AR,181.21.203.23,Free,Axel Thesleff,Free,spotify:track:3fCxwAj22ruWHzMFL2Li5X,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,1.1,cancion
2018-03-15 01:27:54+00:00,Windows 7 (6.1.7601; x86; SP1; S),40080,AR,181.21.203.23,Need You,Axel Thesleff,Need You,spotify:track:6YUOv9Zd6CWMuSmFJLWD1U,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.67,cancion
2018-03-15 01:33:02+00:00,Windows 7 (6.1.7601; x86; SP1; S),304059,AR,181.21.203.23,Done,Axel Thesleff,Done,spotify:track:5HKJAi35qxxtNhmgs9CVqv,,,,clickrow,trackdone,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,5.07,cancion
2018-03-15 01:37:32+00:00,Windows 7 (6.1.7601; x86; SP1; S),237676,AR,181.21.203.23,I,Axel Thesleff,The Hollow Men,spotify:track:63tlZzersJQ4qqMuFtsnXl,,,,trackdone,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,3.96,cancion
2018-03-15 01:42:36+00:00,Windows 7 (6.1.7601; x86; SP1; S),304059,AR,181.21.203.23,Done,Axel Thesleff,Done,spotify:track:5HKJAi35qxxtNhmgs9CVqv,,,,clickrow,trackdone,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,5.07,cancion
2018-03-15 01:42:57+00:00,Windows 7 (6.1.7601; x86; SP1; S),18990,AR,181.21.203.23,I,Axel Thesleff,The Hollow Men,spotify:track:63tlZzersJQ4qqMuFtsnXl,,,,trackdone,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,0.32,cancion
2018-03-15 01:48:04+00:00,Windows 7 (6.1.7601; x86; SP1; S),306259,AR,181.21.203.23,Cloud City,Headphone Activist,Cloud City,spotify:track:3e3hiW1XnQ6S76kB2n4vyk,,,,clickrow,trackdone,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,5.1,cancion
2018-03-15 01:51:24+00:00,Windows 7 (6.1.7601; x86; SP1; S),198900,AR,181.21.203.23,Floating Through Time,Headphone Activist,Floating Through Time,spotify:track:2auoMo6nx937Z3pZU03ZUk,,,,trackdone,endplay,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,3.32,cancion
2018-03-15 01:55:02+00:00,Windows 7 (6.1.7601; x86; SP1; S),217913,AR,181.21.203.23,ZEPHYR,Headphone Activist,ZEPHYR,spotify:track:0n3EjxKMUIHiTTeKTssGnQ,,,,clickrow,trackdone,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,3.63,cancion
2018-03-15 01:59:09+00:00,Windows 7 (6.1.7601; x86; SP1; S),245812,AR,181.21.203.23,The Enigma of Copyright,Headphone Activist,The Enigma of Copyright,spotify:track:4q9gV4EkoOxLjD7E7k0tfZ,,,,trackdone,trackdone,False,False,False,,False,2018-03-15,2018,3,15,1,Thursday,4.1,cancion
2018-03-15 02:01:50+00:00,Windows 7 (6.1.7601; x86; SP1; S),129086,AR,181.21.203.23,Haiku,Headphone Activist,Haiku,spotify:track:6zz5OZ4y5zozAe7qUMuxxR,,,,trackdone,endplay,False,False,False,,False,2018-03-15,2018,3,15,2,Thursday,2.15,cancion
2018-03-15 02:05:13+00:00,Windows 7 (6.1.7601; x86; SP1; S),201200,AR,181.21.203.23,Floating Through Time,Headphone Activist,Floating Through Time,spotify:track:2auoMo6nx937Z3pZU03ZUk,,,,clickrow,endplay,False,False,False,,False,2018-03-15,2018,3,15,2,Thursday,3.35,cancion
2018-03-15 02:09:19+00:00,Windows 7 (6.1.7601; x86; SP1; S),245812,AR,181.21.203.23,The Enigma of Copyright,Headphone Activist,The Enigma of Copyright,spotify:track:4q9gV4EkoOxLjD7E7k0tfZ,,,,clickrow,trackdone,False,False,False,,False,2018-03-15,2018,3,15,2,Thursday,4.1,cancion
2018-03-15 02:12:05+00:00,Windows 7 (6.1.7601; x86; SP1; S),165057,AR,181.21.203.23,Haiku,Headphone Activist,Haiku,spotify:track:6zz5OZ4y5zozAe7qUMuxxR,,,,trackdone,endplay,False,False,False,,False,2018-03-15,2018,3,15,2,Thursday,2.75,cancion
2018-03-15 02:16:10+00:00,Windows 7 (6.1.7601; x86; SP1; S),245812,AR,181.21.203.23,The Enigma of Copyright,Headphone Activist,The Enigma of Copyright,spotify:track:4q9gV4EkoOxLjD7E7k0tfZ,,,,clickrow,trackdone,False,False,False,,False,2018-03-15,2018,3,15,2,Thursday,4.1,cancion
